district,address,rent,bedrooms,living-dining,bathrooms,loft,sqmeters,entire_building,building_type,use_type_en,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven,total_amens
Xuhui,淮海中路2048弄2号,11000.0,1,1,1,0,70,0,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Changning,江苏路82弄89号,11000.0,1,1,1,0,30,0,attached lane house,residential,1,0,0,0,1,0,1,0,3
Jing'an,愚园路53号,11000.0,1,1,1,0,52,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,淮海中路1487弄1号,11000.0,1,1,1,0,60,0,attached lane house,residential,0,1,1,0,1,0,0,0,3
Xuhui,乌鲁木齐南路396弄甲支弄2号,11000.0,1,1,1,0,70,0,detached lane house,multi-use,1,1,0,0,0,0,0,0,2
Xuhui,永嘉路靠近安亭路,11000.0,1,1,1,0,65,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,南京西路1213弄2号,11000.0,2,2,1,0,100,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,滇池路110号,11000.0,2,1,1,0,90,0,detached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,东湖路56弄53号,11000.0,1,1,1,1,76,0,detached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,康平路203弄2号,11000.0,2,1,1,0,85,0,public housing,residential,0,0,0,0,1,0,0,1,2
Xuhui,襄阳南路499弄14号,11000.0,1,2,1,0,60,0,attached lane house,multi-use,1,0,0,0,1,0,1,0,3
Xuhui,茂名南路133弄14号,11000.0,1,2,1,0,70,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,瑞金一路148弄2号,11000.0,1,1,1,0,70,0,attached lane house,multi-use,0,0,0,0,0,1,0,0,1
Jing'an,陕西北路2132弄3号,11000.0,2,2,1,0,100,0,attached lane house,multi-use,0,0,0,0,0,0,0,0,0
Changning,番禺路293弄30号,11000.0,2,2,1,0,70,0,public housing,multi-use,1,1,1,1,1,0,1,1,7
Huangpu,局门路361弄1号,11000.0,2,2,1,0,88,1,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,高安路100弄4号,11000.0,1,2,1,0,75,0,public housing,residential,0,1,1,0,1,0,0,0,3
Xuhui,淮海中路1270弄25号,11000.0,1,1,1,0,65,0,detached lane house,residential,1,1,0,0,1,0,1,0,4
Changning,愚园路483弄24号,11000.0,1,1,1,0,70,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,利西路47弄,11000.0,1,2,1,0,60,0,attached lane house,residential,1,0,0,0,1,0,1,0,3
Huangpu,复兴路1248弄2号,11000.0,2,2,1,0,60,0,attached lane house,residential,0,1,1,1,1,0,0,0,4
Xuhui,永福路147弄57号,11000.0,1,1,1,0,60,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,陕西北路119弄6号,11000.0,2,2,1,0,100,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Jing'an,南京西路1213弄,11000.0,2,2,1,0,100,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,吴兴路24弄,11000.0,2,1,1,0,80,0,detached lane house,residential,0,1,1,0,1,0,0,0,3
Jing'an,长乐路764弄22号,11000.0,1,2,1,1,65,0,attached lane house,residential,0,1,1,0,1,0,0,0,3
Jing'an,陕西北路119弄6号,11000.0,2,2,1,0,100,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Pudong,齐河路259弄35号,11000.0,2,2,1,0,94,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,永嘉路385弄,11000.0,2,1,1,0,80,0,public housing,residential,0,0,0,0,1,0,0,0,1
Changning,番禺路213号,11000.0,1,1,1,0,65,0,public housing,residential,0,1,1,0,0,0,1,0,3
Changning,武夷路355弄3号,11000.0,1,1,1,0,60,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Huangpu,淡水路214弄,11000.0,1,2,1,1,80,0,detached lane house,multi-use,1,0,0,0,1,1,1,0,4
Jing'an,愚园路483弄24号,11000.0,1,1,1,1,70,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,南昌路110弄9号,11000.0,1,1,1,0,65,0,villa,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,富民路197弄65号,11000.0,1,1,1,0,65,0,attached lane house,residential,0,1,1,1,1,0,0,0,4
Xuhui,襄阳南路352弄7号,11000.0,1,1,1,1,65,0,attached lane house,residential,1,1,0,0,0,1,1,0,4
Changning,伊犁路146弄2号,11000.0,2,2,1,0,82,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,延安西路649弄90号,11000.0,2,2,2,0,80,0,detached lane house,residential,1,1,0,1,1,1,0,0,5
Jing'an,常德路519弄7号,11000.0,3,1,1,0,100,0,detached lane house,multi-use,0,1,1,0,1,0,0,0,3
Jing'an,陕西北路119弄21号,11000.0,2,2,2,0,80,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,复兴中路1218弄10号,11000.0,1,2,1,0,70,0,detached lane house,residential,1,0,0,0,1,0,0,0,2
Xuhui,复兴中路1232弄,11000.0,1,1,1,0,85,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,延安中路740弄20号,11000.0,1,1,1,0,75,0,attached lane house,multi-use,0,1,0,1,1,0,0,0,3
Jing'an,威海路590弄4号,11000.0,2,1,1,0,80,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Xuhui,太原路18弄5号,11000.0,1,1,1,0,50,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,铜仁路90弄9号,11000.0,1,1,1,0,41,0,detached lane house,multi-use,1,0,0,0,0,0,0,0,1
Xuhui,复兴中路1317弄,11000.0,2,2,1,0,65,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,太原路18弄2号,11000.0,1,1,1,1,58,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,长乐路339弄,11000.0,2,1,1,0,75,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,天平路91弄4号,11000.0,1,2,1,0,80,0,public housing,residential,1,0,0,0,0,0,1,0,2
Jing'an,富民路61弄,11000.0,1,2,1,0,60,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,长乐路698弄,11000.0,1,2,1,0,70,0,attached lane house,multi-use,1,0,0,0,1,0,1,1,4
Changning,新华路261弄4号,11000.0,1,1,1,0,45,0,public housing,residential,1,1,0,0,1,1,0,0,4
Jing'an,巨鹿路703弄8号,11000.0,2,1,1,0,60,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,复兴西路18号,11000.0,1,1,1,0,60,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,巨鹿路393弄1号,11000.0,2,2,1,0,70,0,attached lane house,multi-use,0,1,1,1,1,0,0,0,4
Jing'an,富民路,11000.0,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,岳阳路77弄13号,11000.0,1,2,1,0,65,0,public housing,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,天平路91弄2号,11000.0,1,1,1,0,80,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Changning,愚园路1088弄119号,11000.0,1,1,1,0,60,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
Xuhui,襄阳北路70弄2号,11000.0,2,2,1,1,100,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Jing'an,愚园路381弄,11000.0,1,1,1,0,35,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Changning,番禺路293弄,11000.0,2,1,1,0,70,0,public housing,multi-use,0,1,0,0,0,0,0,0,1
Huangpu,南昌路278弄4号,11111.0,1,2,1,1,65,0,detached lane house,residential,1,1,0,1,1,0,0,0,4
Xuhui,汾阳路9弄14号,11200.0,2,1,1,0,65,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,新闸路1911弄1号,11500.0,1,1,1,0,60,0,attached lane house,residential,0,1,1,0,1,1,0,0,4
Huangpu,马当路306弄55号,11500.0,1,2,1,1,62,1,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,天平路91弄28号,11500.0,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,延庆路51弄21号,11500.0,2,2,1,0,80,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Changning,万航渡路1486弄25号,11500.0,3,1,1,0,118,0,public housing,residential,0,0,0,0,1,0,0,0,1
Huangpu,贵州路127号,11500.0,3,1,1,0,65,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Huangpu,瑞金二路129弄83号,11500.0,1,2,1,1,50,0,attached lane house,multi-use,1,0,0,0,1,0,0,0,2
Huangpu,南昌路212弄,11500.0,2,1,1,0,60,0,detached lane house,multi-use,1,0,0,0,1,1,1,0,4
Jing'an,延安中路470弄,11500.0,1,1,1,1,60,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Xuhui,复兴中路1295弄37号,11500.0,1,2,1,0,80,0,attached lane house,residential,0,1,1,0,0,1,0,0,3
Changning,泰安路76弄,11500.0,1,1,1,0,43,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,复兴中路1295弄36号,11500.0,1,1,1,0,60,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Xuhui,嘉善路101弄46号,11500.0,1,1,1,1,60,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Changning,东诸安浜路165弄20号,11500.0,2,1,1,0,80,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,延安中路877弄1号,11500.0,1,1,1,0,60,0,detached lane house,multi-use,1,1,0,1,1,0,0,0,4
Jing'an,万航渡路269弄,11500.0,1,1,1,0,55,0,attached lane house,residential,1,0,0,0,1,0,1,0,3
Changning,东诸安浜路165弄14号,11500.0,2,2,2,0,70,0,public housing,residential,0,1,1,1,0,0,0,1,4
Xuhui,常熟路228弄7号,11500.0,1,1,1,0,70,0,detached lane house,multi-use,1,1,1,1,1,1,0,0,6
Xuhui,泰安路109弄1号,11500.0,1,2,1,0,75,0,public housing,multi-use,0,1,1,0,1,0,0,0,3
Xuhui,天平路288弄28号,11500.0,1,1,1,0,55,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,淮海中路833弄12号,11500.0,1,2,1,0,80,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,淮海中路613弄8号,11500.0,1,1,1,0,40,0,detached lane house,multi-use,1,1,0,1,0,0,0,0,3
Xuhui,嘉善路169弄25号,11500.0,1,2,1,0,75,0,public housing,residential,1,1,1,0,1,0,0,0,4
Huangpu,瑞金二路24号,11500.0,1,1,1,0,70,1,detached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,陕西南路186弄21号,11500.0,1,1,1,0,22,0,detached lane house,residential,1,1,0,0,0,0,0,0,2
Jing'an,富民路164弄7号,11500.0,1,1,1,0,65,0,attached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,延庆路29弄19号,11500.0,1,2,1,0,60,0,detached lane house,multi-use,1,0,0,0,1,0,1,0,3
Huangpu,黄陂南路596弄11号,11500.0,1,1,1,0,70,0,detached lane house,multi-use,1,1,0,1,0,0,0,0,3
Xuhui,永康路38弄18号,11500.0,1,2,1,0,70,0,attached lane house,multi-use,0,1,0,1,0,0,0,1,3
Xuhui,襄阳北路70弄11号,11600.0,1,2,1,0,98,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,嘉善路101弄,11800.0,1,2,1,0,70,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Xuhui,嘉善路101弄36号,11800.0,1,2,1,0,60,0,attached lane house,multi-use,1,1,0,1,1,1,1,0,6
Xuhui,巨鹿路266号,11800.0,1,1,1,0,52,1,detached lane house,residential,0,1,0,0,1,0,0,1,3
Changning,长宁支路318弄4号,11800.0,1,2,1,0,55,0,public housing,residential,1,1,1,0,1,0,0,0,4
Changning,愚园路1362弄亨昌里,11800.0,1,1,1,0,65,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,瑞金二路129弄50号,11800.0,1,2,1,1,85,0,attached lane house,residential,0,1,0,0,0,1,0,0,2
Xuhui,巨鹿路516弄,11800.0,2,2,1,0,10,0,attached lane house,residential,1,0,0,0,0,1,0,0,2
Changning,法华镇路660弄25号,11800.0,1,2,1,0,65,0,public housing,residential,1,1,1,0,1,0,0,0,4
Xuhui,建国西路611号,11800.0,1,1,1,1,60,0,detached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,长乐路1121弄2号,11800.0,1,1,1,0,60,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,思南路97弄,11800.0,2,1,1,0,70,0,public housing,residential,1,0,0,0,0,0,1,0,2
Changning,法华镇路363弄2号,11800.0,1,2,1,0,65,0,public housing,residential,1,1,1,0,1,0,0,0,4
Huangpu,急租南京西路450弄,11800.0,2,1,1,0,60,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,五原路84弄13号,11800.0,1,1,1,0,65,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,合肥路376弄1号,11800.0,1,1,1,0,80,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,万春街63弄33支弄3号,11800.0,1,2,1,0,65,0,public housing,multi-use,1,1,1,0,0,0,0,0,3
Xuhui,天平路288弄17号,11800.0,1,1,1,0,65,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,瑞金二路225弄14号,11800.0,2,1,1,1,90,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,襄阳南路7号,11800.0,1,1,1,0,65,0,detached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,茂名南路163号,11800.0,1,2,1,0,70,0,detached lane house,multi-use,1,0,0,0,1,0,1,0,3
Huangpu,复兴中路553弄42号,11800.0,1,1,1,0,50,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,襄阳北路22弄,11800.0,2,2,1,0,85,0,detached lane house,residential,1,0,0,0,1,1,1,1,5
Changning,江苏北路105弄3号,11800.0,1,2,1,0,75,0,public housing,residential,1,1,0,0,0,0,0,0,2
Xuhui,淮海中路1610弄5号,11800.0,1,0,1,0,40,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,武定坊,11800.0,2,1,1,0,78,0,public housing,multi-use,1,1,0,1,0,0,0,0,3
Xuhui,瑞金二路312号,11800.0,1,1,1,0,65,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,襄阳北路22弄20号,11800.0,2,1,1,0,85,0,attached lane house,residential,1,1,1,1,1,1,1,1,8
Xuhui,建国西路384弄2号,11800.0,2,1,1,0,85,0,attached lane house,multi-use,1,0,0,1,1,1,0,0,4
Huangpu,陕西南路287弄,11800.0,1,2,1,1,60,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,马当路301弄21号,11900.0,1,1,1,0,60,0,attached lane house,residential,0,1,1,1,0,0,0,0,3
Xuhui,淮海中路1200弄6号,11900.0,1,1,1,0,42,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
Xuhui,武康路280弄48号,11999.0,1,1,1,0,50,1,attached lane house,residential,1,0,0,0,1,0,1,0,3
Changning,昭化东路82弄5号,11999.0,2,1,1,0,60,0,attached lane house,residential,1,1,0,0,0,0,1,0,3
Changning,长宁路712弄,12000.0,1,2,1,0,60,0,detached lane house,residential,1,1,0,1,1,0,1,0,5
Xuhui,陕西南路287弄56号,12000.0,1,1,1,1,45,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Jing'an,长乐路672弄3楼,12000.0,1,1,1,1,70,0,attached lane house,residential,0,1,0,0,1,1,0,0,3
Jing'an,常德路519弄7号1,12000.0,3,1,1,0,100,0,public housing,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,常德路519弄7号,12000.0,3,1,1,0,100,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,茂名南路133弄14号,12000.0,1,2,1,0,65,0,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Xuhui,天平路216弄,12000.0,1,2,1,0,75,0,detached lane house,multi-use,0,0,0,0,1,0,0,1,2
Xuhui,番禺路998弄2号,12000.0,2,1,1,0,70,0,public housing,residential,0,1,0,0,1,0,0,0,2
Pudong,川周公路2828弄34号,12000.0,3,2,2,1,175,1,villa,residential,1,1,1,1,1,1,0,0,6
Huangpu,瑞金一路121弄51号,12000.0,2,2,1,0,100,0,detached lane house,residential,0,0,0,0,0,0,0,0,0
Huangpu,黄陂南路596弄21号,12000.0,1,1,1,1,50,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Changning,延安西路649弄95号,12000.0,1,2,2,0,85,1,public housing,multi-use,1,0,0,0,1,1,1,0,4
Huangpu,淮海中697弄23号,12000.0,2,2,1,0,80,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,陕西南路102弄,12000.0,1,2,1,0,70,0,attached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,复兴西路49弄8号,12000.0,1,2,1,1,68,0,detached lane house,multi-use,1,1,0,0,1,0,1,1,5
Xuhui,淮海中路1326弄44号,12000.0,1,2,1,0,70,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Xuhui,永福路10号,12000.0,1,1,1,0,50,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,吴兴路21弄,12000.0,1,1,1,0,60,0,public housing,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,南京西路1025弄34号,12000.0,1,1,1,0,65,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Huangpu,瑞金二路360号,12000.0,1,1,1,0,70,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
Jing'an,常德路519弄7号,12000.0,3,1,1,0,100,0,public housing,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,淡水路214弄20号,12000.0,1,1,1,0,50,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Xuhui,淮海中路1984弄23号,12000.0,2,2,1,0,95,0,detached lane house,residential,1,1,0,0,0,0,0,0,2
Huangpu,建国中路18弄3号,12000.0,1,2,1,0,65,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,昭化东路77弄,12000.0,1,2,1,0,70,0,public housing,residential,1,1,0,0,0,0,1,1,4
Changning,延安西路489弄,12000.0,2,1,1,0,70,0,public housing,residential,0,0,0,0,1,0,0,0,1
Huangpu,淮海中路297弄,12000.0,1,1,1,0,50,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,建国西路613弄,12000.0,2,1,1,0,70,0,public housing,residential,0,0,0,0,0,1,0,0,1
Jing'an,常德路519弄3623号,12000.0,3,1,1,0,100,0,public housing,residential,0,1,1,0,1,0,0,0,3
Huangpu,瑞金一路121弄51号,12000.0,2,2,1,0,75,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,淮海中路1412弄,12000.0,2,2,1,0,78,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,建国西路695弄,12000.0,1,1,1,0,60,0,public housing,residential,1,1,1,1,0,0,0,0,4
Jing'an,常德路519弄12号,12000.0,3,1,1,0,100,0,public housing,multi-use,1,0,1,1,1,1,0,0,5
Xuhui,乌鲁木齐中路261弄4号,12000.0,1,0,1,0,50,0,public housing,residential,1,1,0,0,0,1,1,1,5
Jing'an,巨鹿路516弄5号,12000.0,2,2,1,0,80,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,常德路519弄325号,12000.0,3,1,1,0,100,0,public housing,residential,0,1,1,0,1,0,0,0,3
Xuhui,常熟路112弄,12000.0,1,2,1,0,75,0,attached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,太原路165弄,12000.0,1,2,1,0,70,0,detached lane house,residential,0,0,0,0,0,1,0,0,1
Xuhui,湖南路200弄1号,12000.0,1,1,1,0,45,0,detached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,常德路519弄087号,12000.0,3,1,1,0,100,0,public housing,multi-use,0,1,1,0,0,0,0,0,2
Xuhui,天平路43弄,12000.0,2,1,1,0,70,0,detached lane house,residential,1,0,0,0,0,1,0,0,2
Xuhui,太原路63号,12000.0,1,2,1,0,70,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Jing'an,延安中路877弄32号,12000.0,1,2,1,1,70,0,detached lane house,multi-use,0,1,0,0,1,1,0,0,3
Xuhui,武康路391弄,12000.0,1,1,1,0,40,0,detached lane house,residential,1,0,0,0,0,0,0,0,1
Xuhui,泰安路92弄,12000.0,1,1,1,0,55,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,建国中路103弄10号,12000.0,2,2,1,0,100,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Huangpu,瑞金一路121弄51号,12000.0,2,2,1,0,80,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,瑞金一路121弄51号,12000.0,2,2,1,0,100,0,attached lane house,multi-use,0,0,0,0,0,0,0,0,0
Jing'an,新闸路1124弄17号,12000.0,1,2,1,0,70,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Pudong,南码头路1127弄1号,12000.0,3,2,3,0,136,0,attached lane house,residential,0,1,1,1,0,1,0,0,4
Jing'an,南京西路1081弄,12000.0,2,1,1,1,60,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Xuhui,襄阳南路452弄117号,12000.0,1,1,1,0,50,0,public housing,residential,0,1,0,0,0,0,0,0,1
Changning,昭化东路82弄5号,12000.0,2,1,1,0,70,0,public housing,residential,1,1,0,0,0,0,0,0,2
Minhang,虹梅路3330弄,12000.0,1,2,1,0,65,0,public housing,residential,1,0,0,0,1,0,1,0,3
Xuhui,吴兴路21弄4号,12000.0,1,1,1,0,60,0,public housing,residential,0,0,0,0,0,1,1,0,2
Xuhui,复兴中路1252弄复兴中路,12000.0,2,2,1,1,60,0,attached lane house,residential,0,1,1,1,1,0,1,0,5
Xuhui,复兴中路1294弄1号,12000.0,1,1,1,0,60,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Qingpu,镇泽路118弄59号,12000.0,4,3,4,0,310,0,villa,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,余庆路103弄,12000.0,1,1,1,0,50,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,永康路163号,12000.0,2,1,1,0,80,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,安福路191弄19,12000.0,2,1,1,0,100,0,detached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,武康路280弄11号,12000.0,1,2,1,0,70,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Pudong,花木路500弄121号,12000.0,2,1,1,0,95,0,public housing,residential,1,1,0,1,1,0,1,0,5
Xuhui,安福路,12000.0,1,0,1,0,55,0,detached lane house,multi-use,1,1,1,1,0,0,0,0,4
Jing'an,北京西路1400弄11号,12000.0,1,1,1,1,26,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,永嘉路356弄22号,12000.0,1,1,1,0,40,0,public housing,residential,0,1,0,1,0,0,0,0,2
Xuhui,太原路231号,12000.0,1,2,1,0,80,0,attached lane house,residential,1,0,0,0,0,1,1,0,3
Xuhui,建国西路56弄30号,12000.0,1,1,1,0,68,0,detached lane house,residential,1,1,0,0,1,0,1,1,5
Jing'an,华山路229弄,12000.0,1,2,1,0,80,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,成都南路132弄6号,12000.0,1,2,1,0,60,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,思南路48号,12000.0,1,2,1,0,80,0,detached lane house,residential,1,1,0,0,0,1,0,0,3
Xuhui,斜土路1155弄1号,12000.0,2,2,1,0,72,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,高安路100弄9号,12000.0,1,1,1,0,70,0,public housing,residential,0,0,0,0,1,0,1,0,2
Xuhui,建国西路611弄611号,12000.0,2,1,1,1,80,0,attached lane house,residential,1,0,0,0,1,1,1,0,4
Xuhui,永福路147弄55号,12000.0,1,2,1,0,70,0,detached lane house,multi-use,0,1,1,1,1,1,0,0,5
Huangpu,新天地路14号,12000.0,2,1,1,0,48,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Jing'an,康定路872弄,12000.0,1,1,1,0,40,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,汾阳路9弄7号,12000.0,1,2,1,0,80,0,public housing,residential,0,1,0,0,1,0,0,0,2
Jing'an,延安西路487弄4号,12000.0,2,1,1,0,70,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,常德路519号,12000.0,3,1,1,0,100,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,长乐路434弄4号,12000.0,1,1,1,0,65,0,attached lane house,residential,1,0,0,1,0,0,0,0,2
Changning,新华路413弄3号,12000.0,1,2,1,0,60,0,attached lane house,multi-use,1,1,1,1,0,1,0,0,5
Xuhui,永嘉路291弄41号,12000.0,1,1,1,0,60,0,detached lane house,residential,1,1,0,1,1,0,1,1,6
Jing'an,北京西路1705号,12000.0,1,2,1,0,70,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,淮海中路1270弄24号,12000.0,2,1,1,0,75,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,衡山路696弄6号,12000.0,1,1,1,0,60,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,淮海中路13号,12000.0,1,1,1,0,60,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,延安中路913弄32号,12000.0,1,1,1,0,70,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,云锦路50弄2号,12000.0,2,1,1,0,75,0,public housing,residential,0,0,0,0,1,1,0,0,2
Xuhui,衡山路696弄,12000.0,1,2,1,0,50,0,public housing,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,复兴中路1294弄,12000.0,1,1,1,0,60,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,愚园路488弄22号,12000.0,1,1,1,0,50,0,attached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,永康路142弄23号,12000.0,1,1,1,1,50,0,attached lane house,residential,1,0,1,0,1,0,0,0,3
Huangpu,长乐路434弄23号,12000.0,1,1,1,0,70,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,淮海路899弄,12000.0,1,1,1,0,65,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,南京西路1025弄34号,12500.0,1,1,1,1,50,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Huangpu,香山路18弄1号,12500.0,1,1,1,0,70,0,attached lane house,multi-use,1,0,0,0,1,0,0,0,2
Jing'an,南京西路1025弄34号,12500.0,1,1,1,1,40,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Huangpu,皋兰路16号,12500.0,1,1,1,0,58,0,attached lane house,residential,1,0,0,0,0,0,1,1,3
Jing'an,富民路156弄15号,12500.0,1,1,1,0,35,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,新乐路100弄9号,12500.0,2,1,2,0,70,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Xuhui,建国西路619弄22号,12500.0,1,1,1,0,75,0,detached lane house,multi-use,1,1,0,1,0,0,0,0,3
Xuhui,淮海中路1487弄12号,12500.0,1,2,1,0,46,0,attached lane house,residential,1,1,0,1,1,0,1,0,5
Jing'an,威海路651号,12500.0,1,1,1,0,60,0,public housing,residential,0,1,0,0,0,0,0,0,1
